taxonomy_id	name	rank	LS-67	LS-35	LS-55	LS-65	LS-76	LS-93	LS-63	LS-85
545694	Treponema primitia ZAS-2	strain	1	5	3	4	3	3	7	6
1643685	Borreliaceae	family	16	6	7	15	5	12	46	32
138	Borrelia	genus	1	0	0	2	0	0	0	2
144	Borrelia coriaceae	species	0	0	0	0	0	0	0	0
1408429	Borrelia coriaceae ATCC 43381	strain	4	2	0	0	0	0	0	0
141	Borrelia parkeri	species	0	0	0	0	0	0	0	0
1435045	Borrelia parkeri HR1	strain	1	0	0	0	0	0	0	0
44449	Borrelia recurrentis	species	0	0	0	0	0	0	0	0
412418	Borrelia recurrentis A1	strain	1	0	0	0	0	0	0	0
64895	Borreliella	genus	0	0	0	0	0	0	1	0
29519	Borreliella garinii	species	1	0	0	0	0	0	0	0
2791015	Sphaerochaetaceae	family	0	0	0	0	0	0	0	0
399320	Sphaerochaeta	genus	0	3	1	0	0	4	0	1
1131703	Sphaerochaeta globosa	species	0	0	0	0	0	0	0	0
158189	Sphaerochaeta globosa str. Buddy	strain	8	0	0	0	0	3	4	0
273376	Sphaerochaeta coccoides	species	0	0	0	0	0	0	0	0
760011	Sphaerochaeta coccoides DSM 17374	strain	2	2	2	0	0	0	2	0
399321	Spirochaetales incertae sedis	no rank	0	0	0	0	0	0	0	0
2845254	Breznakiella	genus	0	0	0	0	0	0	0	0
2798577	Breznakiella homolactica	species	1	11	5	5	1	3	12	2
1643688	Leptospirales	order	0	0	0	0	0	0	0	0
170	Leptospiraceae	family	0	0	0	0	0	0	1	0
171	Leptospira	genus	4	3	4	3	0	8	16	19
2633828	unclassified Leptospira	no rank	0	0	0	0	0	0	0	0
2838237	Leptospira sp. severe_002	species	10	41	32	78	12	87	67	99
172	Leptospira biflexa	species	0	0	0	0	0	0	0	0
145259	Leptospira biflexa serovar Patoc	no rank	2	12	8	1	0	5	1	3
2564040	Leptospira tipperaryensis	species	1	0	0	0	0	0	0	0
1643686	Brachyspirales	order	0	0	0	0	0	0	0	0
143786	Brachyspiraceae	family	0	0	0	0	0	0	0	0
29521	Brachyspira	genus	3	3	3	2	0	1	1	0
84378	Brachyspira murdochii	species	0	0	0	0	0	0	0	0
526224	Brachyspira murdochii DSM 12563	strain	1	0	1	0	0	0	5	0
1287055	Brachyspira hampsonii	species	1	0	0	0	0	0	0	0
2323	Bacteria incertae sedis	no rank	0	0	0	0	0	0	0	0
1783234	Bacteria candidate phyla	clade	2	0	0	0	0	2	0	1
95901	Candidatus Dependentiae	clade	0	0	0	0	0	0	0	0
2497643	Candidatus Babeliae	class	0	0	0	0	0	0	0	0
2497644	Candidatus Babeliales	order	0	0	0	0	0	0	0	0
2497645	Candidatus Babeliaceae	family	0	0	0	0	0	0	0	0
1551504	Candidatus Babela	genus	0	0	0	0	0	0	0	0
673862	Candidatus Babela massiliensis	species	522	1003	457	594	325	688	753	837
67810	Candidatus Bipolaricaulota	phylum	0	0	0	0	0	0	0	0
2250122	Candidatus Bipolaricaulis	genus	0	0	0	0	0	0	0	0
2026885	Candidatus Bipolaricaulis anaerobius	species	55	55	85	32	30	44	51	37
95818	Candidatus Saccharibacteria	phylum	6	8	4	15	4	4	15	8
2093818	Candidatus Saccharimonadia	class	0	0	0	0	0	0	0	0
2093819	Candidatus Nanosynbacterales	order	0	0	0	0	0	0	0	0
2093822	Candidatus Nanosynbacteraceae	family	0	0	0	0	0	0	0	0
2093823	Candidatus Nanosynbacter	genus	0	0	0	0	0	0	0	0
2093824	Candidatus Nanosynbacter lyticus	species	2	0	0	5	4	2	7	5
1331051	Candidatus Saccharimonas	genus	0	0	0	0	0	0	0	0
1332188	Candidatus Saccharimonas aalborgensis	species	1	7	0	2	1	4	2	5
1783273	Patescibacteria group	clade	0	0	0	0	0	0	0	0
1794810	Microgenomates group	clade	0	0	0	0	0	0	0	0
2715732	Microgenomates group incertae sedis	no rank	0	0	0	0	0	0	0	0
2715733	Candidatus Chazhemtobacteraceae	family	0	0	0	0	0	0	0	0
2715734	Candidatus Chazhemtobacterium	genus	0	0	0	0	0	0	0	0
2715735	Candidatus Chazhemtobacterium aquaticus	species	2	25	5	15	0	13	22	1
40117	Nitrospirota	phylum	40	67	31	50	17	50	79	32
203693	Nitrospiria	class	0	0	0	0	0	0	0	0
189778	Nitrospirales	order	0	0	0	0	0	0	0	0
189779	Nitrospiraceae	family	1	37	12	9	6	12	5	11
1234	Nitrospira	genus	60	144	43	51	26	72	76	42
1715989	Candidatus Nitrospira inopinata	species	38	99	89	26	34	61	36	23
2652172	unclassified Nitrospira	no rank	0	0	0	0	0	0	0	0
1936990	Nitrospira sp. KM1	species	27	47	8	6	1	5	7	17
42253	Nitrospira moscoviensis	species	23	76	19	11	3	9	20	19
1325564	Nitrospira japonica	species	13	53	17	9	7	38	12	26
179	Leptospirillum	genus	5	8	4	1	0	11	1	3
261386	Leptospirillum sp. Group III	species group	0	0	0	0	0	0	0	0
178606	Leptospirillum ferriphilum	species	0	5	1	0	0	0	0	0
1441628	Leptospirillum ferriphilum YSK	strain	1	0	0	0	0	0	0	0
655606	Leptospirillum sp. Group I	species group	0	0	0	0	0	0	0	0
180	Leptospirillum ferrooxidans	species	0	0	0	0	0	0	0	0
1162668	Leptospirillum ferrooxidans C2-3	strain	1	4	4	1	0	2	0	1
2811502	Thermodesulfovibrionia	class	0	0	0	0	0	0	0	0
2811503	Thermodesulfovibrionales	order	8	28	6	12	8	9	10	22
2811505	Dissulfurispiraceae	family	0	0	0	0	0	0	0	0
2811506	Dissulfurispira	genus	0	0	0	0	0	0	0	0
2715679	Dissulfurispira thermophila	species	29	117	37	33	15	62	30	36
2811504	Thermodesulfovibrionaceae	family	0	0	0	0	0	0	0	0
28261	Thermodesulfovibrio	genus	0	0	0	0	0	0	0	0
28262	Thermodesulfovibrio yellowstonii	species	0	0	0	0	0	0	0	0
289376	Thermodesulfovibrio yellowstonii DSM 11347	strain	12	58	9	6	4	16	6	12
508458	Synergistota	phylum	0	0	0	0	0	0	0	0
649775	Synergistia	class	0	0	0	0	0	0	0	0
649776	Synergistales	order	0	0	0	0	0	0	0	0
649777	Synergistaceae	family	55	89	68	56	14	65	65	58
81461	Thermanaerovibrio	genus	0	2	0	1	0	2	0	5
81462	Thermanaerovibrio acidaminovorans	species	0	0	0	0	0	0	0	0
525903	Thermanaerovibrio acidaminovorans DSM 6589	strain	28	25	13	8	7	35	21	9
108007	Thermanaerovibrio velox	species	0	0	0	0	0	0	0	0
926567	Thermanaerovibrio velox DSM 12556	strain	18	27	36	16	8	25	19	31
81411	Aminomonas	genus	0	0	0	0	0	0	0	0
81412	Aminomonas paucivorans	species	0	0	0	0	0	0	0	0
584708	Aminomonas paucivorans DSM 12260	strain	14	25	48	10	12	26	14	17
508459	Cloacibacillus	genus	0	0	0	0	0	0	0	0
1197717	Cloacibacillus porcorum	species	6	5	12	2	0	1	1	0
1434006	Fretibacterium	genus	0	0	0	0	0	0	0	0
651822	Fretibacterium fastidiosum	species	6	15	7	6	4	19	10	21
49894	Acetomicrobium	genus	0	0	0	0	0	0	0	0
97477	Acetomicrobium mobile	species	0	0	0	0	0	0	0	0
891968	Acetomicrobium mobile DSM 13181	strain	4	1	0	2	0	1	0	0
336260	Thermovirga	genus	0	0	0	0	0	0	0	0
336261	Thermovirga lienii	species	0	0	0	0	0	0	0	0
580340	Thermovirga lienii DSM 17291	strain	4	2	2	1	0	7	1	0
200918	Thermotogota	phylum	0	0	0	0	0	0	0	0
188708	Thermotogae	class	10	25	17	24	1	11	24	18
2419	Thermotogales	order	1	4	0	0	1	1	0	4
188709	Thermotogaceae	family	11	7	12	10	3	8	10	4
1643951	Pseudothermotoga	genus	3	1	2	1	0	0	5	0
119394	Pseudothermotoga thermarum	species	0	0	0	0	0	0	0	0
688269	Pseudothermotoga thermarum DSM 5069	strain	2	0	1	0	0	0	1	0
57487	Pseudothermotoga hypogea	species	0	0	0	0	0	0	0	0
1123384	Pseudothermotoga hypogea DSM 11164 = NBRC 106472	strain	1	0	0	0	0	0	0	0
2335	Thermotoga	genus	1	0	1	2	0	3	4	6
1643950	Fervidobacteriaceae	family	1	0	1	0	0	0	2	0
1643946	Kosmotogales	order	0	0	0	0	0	0	0	0
1643948	Kosmotogaceae	family	0	0	0	0	0	0	0	0
651456	Kosmotoga	genus	0	0	0	0	0	0	0	0
1330330	Kosmotoga pacifica	species	3	8	2	6	1	9	3	6
1184396	Mesotoga	genus	0	0	0	0	1	0	2	0
1184387	Mesotoga prima	species	0	0	0	0	0	0	0	0
660470	Mesotoga prima MesG1.Ag.4.2	strain	2	0	0	0	2	2	0	0
1643947	Petrotogales	order	0	0	0	0	0	0	0	0
1643949	Petrotogaceae	family	0	2	0	0	0	0	1	0
28236	Petrotoga	genus	0	0	0	0	0	0	0	0
69499	Petrotoga mobilis	species	0	0	0	0	0	0	0	0
403833	Petrotoga mobilis SJ95	strain	3	0	3	4	1	6	12	5
32066	Fusobacteriota	phylum	0	0	0	0	0	0	0	0
203490	Fusobacteriia	class	0	0	0	0	0	0	0	0
203491	Fusobacteriales	order	2	3	1	2	0	4	4	6
1129771	Leptotrichiaceae	family	0	1	1	1	0	0	0	0
32067	Leptotrichia	genus	20	81	37	55	7	17	67	25
157687	Leptotrichia wadei	species	2	1	0	0	0	2	0	0
32068	Sebaldella	genus	0	0	0	0	0	0	0	0
826	Sebaldella termitidis	species	0	0	0	0	0	0	0	0
526218	Sebaldella termitidis ATCC 33386	strain	2	0	0	0	0	0	0	0
203492	Fusobacteriaceae	family	0	0	0	2	0	0	2	0
848	Fusobacterium	genus	2	3	4	5	2	3	8	0
861	Fusobacterium ulcerans	species	0	2	2	0	2	0	0	0
469617	Fusobacterium ulcerans ATCC 49185	strain	2	2	0	1	0	1	0	0
200940	Thermodesulfobacteriota	phylum	0	0	0	0	0	0	0	0
67799	Thermodesulfobacteria	class	0	0	0	0	0	0	0	0
188710	Thermodesulfobacteriales	order	0	0	0	0	0	0	0	0
188711	Thermodesulfobacteriaceae	family	11	20	7	53	1	18	54	30
2033601	Thermosulfuriphilus	genus	0	0	0	0	0	0	0	0
1936021	Thermosulfuriphilus ammonigenes	species	10	6	12	1	2	11	1	0
241192	Thermodesulfatator	genus	0	0	0	0	0	0	0	0
171695	Thermodesulfatator indicus	species	0	0	0	0	0	0	0	0
667014	Thermodesulfatator indicus DSM 15286	strain	4	3	4	1	8	10	3	10
1522431	Thermosulfurimonas	genus	0	0	0	0	0	0	0	0
2047767	Thermosulfurimonas marina	species	3	3	5	2	0	12	10	7
67818	Atribacterota	phylum	0	0	0	0	0	0	0	0
2847774	Atribacteria	class	0	0	0	0	0	0	0	0
2847775	Atribacterales	order	0	0	0	0	0	0	0	0
2847776	Atribacteraceae	family	0	0	0	0	0	0	0	0
2847777	Atribacter	genus	0	0	0	0	0	0	0	0
2847778	Atribacter laminatus	species	25	33	6	16	33	52	16	28
2498710	Caldisericota/Cryosericota group	clade	0	0	0	0	0	0	0	0
67814	Caldisericota	phylum	0	0	0	0	0	0	0	0
693071	Caldisericia	class	0	0	0	0	0	0	0	0
693072	Caldisericales	order	0	0	0	0	0	0	0	0
693073	Caldisericaceae	family	0	0	0	0	0	0	0	0
693074	Caldisericum	genus	0	0	0	0	0	0	0	0
693075	Caldisericum exile	species	0	0	0	0	0	0	0	0
511051	Caldisericum exile AZM16c01	strain	20	19	6	9	4	23	9	43
74152	Elusimicrobiota	phylum	7	11	12	13	1	3	4	9
447830	Endomicrobiia	class	0	0	0	0	0	0	0	0
1783344	Endomicrobiales	order	0	0	0	0	0	0	0	0
1783343	Endomicrobiaceae	family	0	0	0	0	0	0	0	0
1408194	Endomicrobium	genus	3	30	23	17	3	19	27	11
1408204	Candidatus Endomicrobium trichonymphae	species	4	5	0	7	2	8	0	5
641853	Elusimicrobia	class	0	0	0	0	0	0	0	0
641854	Elusimicrobiales	order	0	0	0	0	0	0	0	0
641876	Elusimicrobiaceae	family	0	0	0	0	0	0	0	0
423604	Elusimicrobium	genus	0	0	0	0	0	0	0	0
423605	Elusimicrobium minutum	species	0	0	0	0	0	0	0	0
445932	Elusimicrobium minutum Pei191	strain	4	10	9	10	2	0	2	10
200930	Deferribacterota	phylum	0	0	0	0	0	0	0	0
68337	Deferribacteres	class	0	0	0	0	0	0	0	0
191393	Deferribacterales	order	0	0	0	0	0	0	0	0
191394	Deferribacteraceae	family	0	1	1	0	0	1	0	0
545865	Calditerrivibrio	genus	0	0	0	0	0	0	0	0
477976	Calditerrivibrio nitroreducens	species	0	0	0	0	0	0	0	0
768670	Calditerrivibrio nitroreducens DSM 19672	strain	16	28	31	18	6	11	9	12
2351	Flexistipes	genus	0	0	0	0	0	0	0	0
2352	Flexistipes sinusarabici	species	0	0	0	0	0	0	0	0
717231	Flexistipes sinusarabici DSM 4947	strain	2	7	0	2	0	1	1	5
68297	Dictyoglomota	phylum	0	0	0	0	0	0	0	0
203486	Dictyoglomia	class	0	0	0	0	0	0	0	0
203487	Dictyoglomales	order	0	0	0	0	0	0	0	0
203488	Dictyoglomaceae	family	0	0	0	0	0	0	0	0
13	Dictyoglomus	genus	12	10	9	6	2	12	13	12
14	Dictyoglomus thermophilum	species	0	0	0	0	0	0	0	0
309799	Dictyoglomus thermophilum H-6-12	strain	4	7	4	3	2	6	2	1
513050	Dictyoglomus turgidum	species	0	0	0	0	0	0	0	0
515635	Dictyoglomus turgidum DSM 6724	strain	2	0	1	2	1	0	6	2
1930617	Calditrichota	phylum	0	0	0	0	0	0	0	0
1962850	Calditrichia	class	0	0	0	0	0	0	0	0
1962852	Calditrichales	order	0	0	0	0	0	0	0	0
1962854	Calditrichaceae	family	0	0	0	0	0	0	0	0
187144	Caldithrix	genus	0	0	0	0	0	0	0	0
187145	Caldithrix abyssi	species	0	0	0	0	0	0	0	0
880073	Caldithrix abyssi DSM 13497	strain	13	58	23	16	10	13	22	24
200783	Aquificota	phylum	0	0	0	0	0	0	0	0
187857	Aquificae	class	0	1	1	0	0	1	0	1
32069	Aquificales	order	0	0	0	0	0	0	0	0
64898	Aquificaceae	family	1	1	1	0	0	0	6	2
939	Hydrogenobacter	genus	4	0	0	2	0	0	0	0
75905	Thermocrinis	genus	0	0	0	0	0	0	0	0
136094	Thermocrinis albus	species	0	0	0	0	0	0	0	0
638303	Thermocrinis albus DSM 14484	strain	1	0	1	0	0	1	3	12
381751	Thermocrinis minervae	species	1	2	1	2	0	0	1	0
224027	Hydrogenothermaceae	family	0	7	1	1	0	0	0	0
212790	Sulfurihydrogenibium	genus	0	0	0	0	0	0	0	0
309806	Sulfurihydrogenibium azorense	species	0	0	0	0	0	0	0	0
204536	Sulfurihydrogenibium azorense Az-Fu1	strain	2	1	0	0	0	1	0	0
182899	Persephonella	genus	0	0	0	0	0	0	0	0
309805	Persephonella marina	species	0	0	0	0	0	0	0	0
123214	Persephonella marina EX-H1	strain	1	0	0	1	0	1	0	1
90150	Aquificales genera incertae sedis	no rank	0	0	0	0	0	0	0	0
412592	Thermosulfidibacter	genus	0	0	0	0	0	0	0	0
412593	Thermosulfidibacter takaii	species	0	0	0	0	0	0	0	0
1298851	Thermosulfidibacter takaii ABI70S6	strain	1	0	0	1	0	0	1	2
200938	Chrysiogenota	phylum	0	0	0	0	0	0	0	0
118001	Chrysiogenetes	class	0	0	0	0	0	0	0	0
189769	Chrysiogenales	order	0	0	0	0	0	0	0	0
189770	Chrysiogenaceae	family	0	0	0	0	0	0	0	0
393029	Desulfurispirillum	genus	0	0	0	0	0	0	0	0
936456	Desulfurispirillum indicum	species	2	6	9	1	1	8	10	7
653733	Desulfurispirillum indicum S5	strain	2	5	0	2	0	0	5	1
2138240	Coprothermobacterota	phylum	0	0	0	0	0	0	0	0
2138243	Coprothermobacteria	class	0	0	0	0	0	0	0	0
2138246	Coprothermobacterales	order	0	0	0	0	0	0	0	0
2138247	Coprothermobacteraceae	family	0	0	0	0	0	0	0	0
68335	Coprothermobacter	genus	0	0	0	0	0	0	0	0
35786	Coprothermobacter proteolyticus	species	0	0	0	0	0	0	0	0
309798	Coprothermobacter proteolyticus DSM 5265	strain	1	0	1	3	2	1	1	1
2157	Archaea	superkingdom	7586	6110	5922	4307	7307	11810	5037	9732
28890	Euryarchaeota	phylum	3134	3980	4002	2253	3389	4786	2518	4123
2290931	Stenosarchaea group	clade	1358	2142	1762	1201	1268	2029	1368	1780
224756	Methanomicrobia	class	3972	6729	5301	2860	4403	5579	2975	4617
2191	Methanomicrobiales	order	9349	12939	7242	5531	6758	9432	5332	7259
1198451	Methanoregulaceae	family	2347	2942	1472	1252	1300	2123	1112	1750
395331	Methanoregula	genus	7090	7127	3802	3522	3041	5589	3257	4647
882104	Methanoregula formicica	species	0	0	0	0	0	0	0	0
593750	Methanoregula formicica SMSP	strain	7102	7194	3273	3696	2456	5457	3651	4643
358766	Methanoregula boonei	species	0	0	0	0	0	0	0	0
456442	Methanoregula boonei 6A8	strain	3367	3601	1943	1701	1405	2809	1721	2401
475087	Methanosphaerula	genus	0	0	0	0	0	0	0	0
475088	Methanosphaerula palustris	species	0	0	0	0	0	0	0	0
521011	Methanosphaerula palustris E1-9c	strain	962	1432	631	421	712	843	350	784
2194	Methanomicrobiaceae	family	414	1006	502	600	393	721	601	693
45989	Methanoculleus	genus	429	520	280	385	207	467	376	421
83986	Methanoculleus bourgensis	species	60	77	47	33	37	60	43	62
1201294	Methanoculleus bourgensis MS2	strain	6	65	12	3	5	15	19	10
2198	Methanoculleus marisnigri	species	0	0	0	0	0	0	0	0
368407	Methanoculleus marisnigri JR1	strain	28	73	25	38	18	70	49	97
118126	Methanoculleus chikugoensis	species	26	35	7	27	3	40	32	40
2314	Methanoplanus	genus	0	0	0	0	0	0	0	0
2315	Methanoplanus limicola	species	0	0	0	0	0	0	0	0
937775	Methanoplanus limicola DSM 2279	strain	321	316	69	206	82	226	155	181
81416	Methanofollis	genus	67	124	69	99	82	130	91	137
299308	Methanofollis formosanus	species	121	107	47	87	34	125	104	97
2201	Methanofollis liminatans	species	0	0	0	0	0	0	0	0
28892	Methanofollis liminatans DSM 4140	strain	64	206	78	103	78	151	95	119
230355	Methanolacinia	genus	0	0	0	0	0	0	0	0
54120	Methanolacinia petrolearia	species	0	0	0	0	0	0	0	0
679926	Methanolacinia petrolearia DSM 11571	strain	12	25	13	7	3	14	13	14
196137	Methanospirillaceae	family	0	0	0	0	0	0	0	0
2202	Methanospirillum	genus	87	177	116	95	142	131	76	109
2203	Methanospirillum hungatei	species	8	5	0	12	0	2	0	2
323259	Methanospirillum hungatei JF-1	strain	27	27	2	20	3	21	8	15
2618161	unclassified Methanospirillum	no rank	0	0	0	0	0	0	0	0
2834276	Methanospirillum sp. J.3.6.1-F.2.7.3	species	2	0	0	3	0	4	3	0
88404	Methanocorpusculaceae	family	0	0	0	0	0	0	0	0
2192	Methanocorpusculum	genus	0	0	0	0	0	0	0	0
83984	Methanocorpusculum labreanum	species	0	0	0	0	0	0	0	0
410358	Methanocorpusculum labreanum Z	strain	71	46	6	39	6	51	48	43
94695	Methanosarcinales	order	584	1111	1002	344	628	620	439	586
143067	Methanotrichaceae	family	0	0	0	0	0	0	0	0
2222	Methanothrix	genus	707	1176	700	493	440	560	640	608
2223	Methanothrix soehngenii	species	0	0	0	0	0	0	0	0
990316	Methanothrix soehngenii GP6	strain	4596	6052	3114	2333	1689	2386	2813	2455
2224	Methanothrix thermoacetophila	species	0	0	0	0	0	0	0	0
349307	Methanothrix thermoacetophila PT	strain	60	122	62	62	35	52	92	65
301375	Methanothrix harundinacea	species	0	0	0	0	0	0	0	0
1110509	Methanothrix harundinacea 6Ac	strain	42	87	48	61	27	62	80	69
2206	Methanosarcinaceae	family	236	714	531	208	332	475	414	470
2207	Methanosarcina	genus	1834	2504	1431	4837	925	4479	8348	6891
2644672	unclassified Methanosarcina	no rank	120	120	130	151	99	232	237	255
1434100	Methanosarcina sp. MTP4	species	20	40	18	33	8	43	62	50
1434099	Methanosarcina sp. Kolksee	species	11	15	14	47	1	28	81	51
1434102	Methanosarcina sp. WH1	species	6	2	1	14	0	2	6	10
2208	Methanosarcina barkeri	species	59	63	24	178	16	168	435	315
1434107	Methanosarcina barkeri 3	strain	18	25	0	61	4	44	149	151
1434108	Methanosarcina barkeri MS	strain	7	2	2	4	3	9	47	7
1434109	Methanosarcina barkeri str. Wiesmoor	strain	5	6	3	42	2	52	105	75
796385	Methanosarcina barkeri CM1	strain	3	0	0	12	0	3	3	11
1434106	Methanosarcina barkeri 227	strain	1	1	0	5	0	11	13	6
2209	Methanosarcina mazei	species	46	105	12	174	7	172	315	269
192952	Methanosarcina mazei Go1	strain	2	1	0	5	0	7	7	7
1434117	Methanosarcina mazei WWM610	strain	2	0	0	2	0	0	3	1
1434114	Methanosarcina mazei LYC	strain	1	0	0	5	0	3	25	17
1434115	Methanosarcina mazei SarPi	strain	1	3	0	3	0	5	8	6
170861	Methanosarcina lacustris	species	0	0	0	0	0	0	0	0
1434111	Methanosarcina lacustris Z-7289	strain	45	28	0	161	6	111	290	218
38027	Methanosarcina siciliae	species	14	10	2	70	0	67	103	129
1434118	Methanosarcina siciliae C2J	strain	15	18	2	40	4	39	54	48
1434119	Methanosarcina siciliae HI350	strain	2	0	0	9	0	5	17	10
1434120	Methanosarcina siciliae T4/M	strain	1	1	0	5	0	6	6	19
418008	Methanosarcina horonobensis	species	0	0	0	0	0	0	0	0
1434110	Methanosarcina horonobensis HB-1 = JCM 15518	strain	32	41	15	105	1	169	207	233
2214	Methanosarcina acetivorans	species	0	0	0	0	0	0	0	0
188937	Methanosarcina acetivorans C2A	strain	14	14	1	41	1	34	103	111
2210	Methanosarcina thermophila	species	7	4	0	14	2	7	39	29
2215	Methanosarcina vacuolata	species	0	0	0	0	0	0	0	0
1434123	Methanosarcina vacuolata Z-761	strain	4	5	2	27	3	9	52	33
1715806	Methanosarcina flavescens	species	1	2	0	37	0	36	56	34
2175	Methanohalophilus	genus	13	7	7	2	4	1	6	6
39664	Methanohalophilus portucalensis	species	7	50	0	0	0	2	7	6
2220	Methanolobus	genus	0	0	0	0	0	0	0	0
536044	Methanolobus zinderi	species	5	9	3	7	0	3	16	1
2225	Methanococcoides	genus	0	0	1	0	0	0	0	0
2226	Methanococcoides methylutens	species	0	0	0	0	0	0	0	0
1434104	Methanococcoides methylutens MM1	strain	3	12	2	7	3	5	5	5
101191	Methanomethylovorans	genus	0	0	0	0	0	0	0	0
101192	Methanomethylovorans hollandica	species	0	0	0	0	0	0	0	0
867904	Methanomethylovorans hollandica DSM 15978	strain	1	51	1	9	5	19	10	21
570264	Methanocellales	order	0	0	0	0	0	0	0	0
570265	Methanocellaceae	family	0	0	0	0	0	0	0	0
570266	Methanocella	genus	181	997	148	414	152	1036	610	937
570267	Methanocella paludicola	species	0	0	0	0	0	0	0	0
304371	Methanocella paludicola SANAE	strain	113	943	127	268	91	984	496	719
1175445	Methanocella arvoryzae	species	0	0	0	0	0	0	0	0
351160	Methanocella arvoryzae MRE50	strain	104	422	48	333	100	747	547	695
1175444	Methanocella conradii	species	0	0	0	0	0	0	0	0
1041930	Methanocella conradii HZ254	strain	30	143	37	39	21	141	71	112
183963	Halobacteria	class	315	794	538	327	158	510	381	434
2235	Halobacteriales	order	19	25	21	9	3	20	12	8
2236	Halobacteriaceae	family	2	10	0	0	1	1	2	2
367188	Haladaptatus	genus	5	20	25	2	2	3	1	1
2622732	unclassified Haladaptatus	no rank	0	0	0	0	0	0	0	0
2884875	Haladaptatus halobius	species	2	6	0	2	1	1	19	0
332246	Halalkalicoccus	genus	0	0	0	0	0	0	0	0
413810	Halalkalicoccus jeotgali	species	0	0	0	0	0	0	0	0
795797	Halalkalicoccus jeotgali B3	strain	2	0	0	0	0	2	4	1
2239	Halobacterium	genus	1	1	2	0	0	0	2	5
744724	Halarchaeum	genus	0	0	0	0	0	0	0	0
2639520	unclassified Halarchaeum	no rank	0	0	0	0	0	0	0	0
1853682	Halarchaeum sp. CBA1220	species	1	0	0	0	0	0	0	2
1070314	Halorussus	genus	0	0	0	0	0	0	0	0
2643768	unclassified Halorussus	no rank	1	0	0	0	0	0	0	0
1075398	Salarchaeum	genus	0	4	0	0	2	4	0	2
2648404	unclassified Salarchaeum	no rank	0	0	0	0	0	0	0	0
2599399	Salarchaeum sp. JOR-1	species	1	0	0	0	0	0	0	0
1963268	Haloarculaceae	family	9	9	10	17	2	26	12	41
171163	Halosimplex	genus	1	0	6	0	0	1	0	1
869889	Halosimplex rubrum	species	1	1	1	0	0	0	0	0
1763447	Halosiccatus	genus	0	0	0	2	0	0	0	0
2629579	unclassified Halosiccatus	no rank	0	0	0	0	0	0	0	0
2878391	Halomicrobium salinisoli	species	2	1	0	0	0	0	1	0
1073987	Halorientalis	genus	0	0	0	0	0	0	0	0
2648975	unclassified Halorientalis	no rank	0	0	0	0	0	0	0	0
1932360	Halorientalis sp. IM1011	species	1	2	0	0	0	0	0	0
1644055	Haloferacales	order	3	15	5	13	0	12	10	15
1644056	Haloferacaceae	family	1	4	0	1	0	3	0	0
1911573	Haloprofundus	genus	0	0	0	0	0	0	0	0
2629969	unclassified Haloprofundus	no rank	0	0	0	0	0	2	2	0
2876193	Haloprofundus salinisoli	species	4	0	0	0	2	0	1	0
2876194	Haloprofundus halobius	species	4	0	0	0	0	0	3	0
2572921	Haloprofundus sp. MHR1	species	1	0	0	0	0	0	0	0
60846	Halogeometricum	genus	0	0	0	0	0	0	0	0
60847	Halogeometricum borinquense	species	7	0	0	0	2	2	0	2
376170	Haloplanus	genus	0	0	0	0	0	3	0	2
660522	Haloplanus aerogenes	species	2	1	0	0	0	1	0	0
2251	Haloferax	genus	1	6	0	2	0	1	3	2
293431	Haloquadratum	genus	0	0	0	0	0	0	0	0
293091	Haloquadratum walsbyi	species	1	0	0	1	0	0	0	1
1963271	Halorubraceae	family	0	5	3	0	0	8	0	3
56688	Halorubrum	genus	0	4	2	5	0	3	3	0
35743	Halorubrum sodomense	species	5	2	3	7	5	8	2	7
2642239	unclassified Halorubrum	no rank	1	2	0	0	0	0	4	0
1853699	Halorubrum sp. CBA1229	species	1	0	0	0	0	0	1	0
2497325	Halorubrum sp. BOL3-1	species	1	0	0	0	0	0	0	0
43927	Halobaculum	genus	0	0	0	0	0	0	0	0
2743089	Halobaculum salinum	species	6	0	1	1	0	0	0	2
2640896	unclassified Halobaculum	no rank	0	0	0	0	0	0	0	0
2872158	Halobaculum rubrum	species	1	0	0	0	0	0	0	0
1075397	Halolamina	genus	0	0	0	0	0	0	0	0
2634974	unclassified Halolamina	no rank	0	0	0	0	0	0	0	0
1853690	Halolamina sp. CBA1230	species	3	3	0	0	1	1	0	3
1644060	Natrialbales	order	0	0	0	0	0	0	0	0
1644061	Natrialbaceae	family	3	5	2	5	2	10	15	14
121871	Haloterrigena	genus	0	0	1	0	0	0	0	0
370324	Natrinema longum	species	7	0	0	1	0	0	0	0
588898	Natronorubrum daqingense	species	1	1	0	1	0	1	0	0
2675099	Haloterrigena salifodinae	species	1	0	0	0	0	0	0	0
63742	Natrialba	genus	0	0	0	0	0	0	0	0
13769	Natrialba magadii	species	0	0	0	0	0	0	0	0
547559	Natrialba magadii ATCC 43099	strain	1	4	0	0	0	4	2	0
88723	Natrinema	genus	0	0	0	0	1	0	0	0
2622230	unclassified Natrinema	no rank	1	3	2	0	0	0	0	0
134813	Natronorubrum	genus	0	0	0	0	0	0	0	0
348826	Natronorubrum aibiense	species	1	0	0	0	0	2	2	0
332951	Halovivax	genus	0	0	0	0	0	4	0	0
2633955	unclassified Halovivax	no rank	0	0	0	0	0	0	0	0
2817025	Halovivax sp. KZCA124	species	1	0	1	2	0	2	3	2
387342	Halopiger	genus	0	0	0	0	0	0	0	0
